uid HMR VR rep update efficiency
HMR0.5_32 HMR0.5 VR0.2 32 300 0.997813
HMR0.5_32 HMR0.5 VR0.2 32 400 0.997418
HMR0.5_32 HMR0.5 VR0.2 32 500 0.997046
HMR0.5_32 HMR0.5 VR0.2 32 600 0.996771
HMR0.5_32 HMR0.5 VR0.2 32 700 0.99668
HMR0.5_32 HMR0.5 VR0.2 32 800 0.99656
HMR0.5_32 HMR0.5 VR0.2 32 900 0.996257
HMR0.5_32 HMR0.5 VR0.2 32 1000 0.996219
HMR0.5_32 HMR0.5 VR0.2 32 1100 0.996366
HMR0.5_32 HMR0.5 VR0.2 32 1200 0.996758
HMR0.5_32 HMR0.5 VR0.2 32 1300 0.997245
HMR0.5_32 HMR0.5 VR0.2 32 1400 0.997875
HMR0.5_32 HMR0.5 VR0.2 32 1500 0.997966
HMR0.5_32 HMR0.5 VR0.2 32 1600 0.998147
HMR0.5_32 HMR0.5 VR0.2 32 1700 0.998124
HMR0.5_32 HMR0.5 VR0.2 32 1800 0.998064
HMR0.5_32 HMR0.5 VR0.2 32 1900 0.998025
HMR0.5_32 HMR0.5 VR0.2 32 2000 0.998012
HMR0.5_32 HMR0.5 VR0.2 32 2100 0.997962
HMR0.5_32 HMR0.5 VR0.2 32 2200 0.997937
HMR0.5_32 HMR0.5 VR0.2 32 2300 0.997806
HMR0.5_32 HMR0.5 VR0.2 32 2400 0.997784
HMR0.5_32 HMR0.5 VR0.2 32 2500 0.997764
HMR0.5_32 HMR0.5 VR0.2 32 2600 0.997699
HMR0.5_32 HMR0.5 VR0.2 32 2700 0.99755
HMR0.5_32 HMR0.5 VR0.2 32 2800 0.997425
HMR0.5_32 HMR0.5 VR0.2 32 2900 0.997472
HMR0.5_32 HMR0.5 VR0.2 32 3000 0.997586
HMR0.5_32 HMR0.5 VR0.2 32 3100 0.997497
HMR0.5_32 HMR0.5 VR0.2 32 3200 0.997376
HMR0.5_32 HMR0.5 VR0.2 32 3300 0.997488
HMR0.5_32 HMR0.5 VR0.2 32 3400 0.997404
HMR0.5_32 HMR0.5 VR0.2 32 3500 0.997444
HMR0.5_32 HMR0.5 VR0.2 32 3600 0.997179
HMR0.5_32 HMR0.5 VR0.2 32 3700 0.997117
HMR0.5_32 HMR0.5 VR0.2 32 3800 0.997152
HMR0.5_32 HMR0.5 VR0.2 32 3900 0.99703
HMR0.5_32 HMR0.5 VR0.2 32 4000 0.997
HMR0.5_32 HMR0.5 VR0.2 32 4100 0.997019
HMR0.5_32 HMR0.5 VR0.2 32 4200 0.997034
HMR0.5_32 HMR0.5 VR0.2 32 4300 0.997307
HMR0.5_32 HMR0.5 VR0.2 32 4400 0.99714
HMR0.5_32 HMR0.5 VR0.2 32 4500 0.997214
HMR0.5_32 HMR0.5 VR0.2 32 4600 0.997298
HMR0.5_32 HMR0.5 VR0.2 32 4700 0.9972
HMR0.5_32 HMR0.5 VR0.2 32 4800 0.997217
HMR0.5_32 HMR0.5 VR0.2 32 4900 0.997201
HMR0.5_32 HMR0.5 VR0.2 32 5000 0.997139
HMR0.5_32 HMR0.5 VR0.2 32 5100 0.996994
HMR0.5_32 HMR0.5 VR0.2 32 5200 0.9969
HMR0.5_32 HMR0.5 VR0.2 32 5300 0.996857
HMR0.5_32 HMR0.5 VR0.2 32 5400 0.996768
HMR0.5_32 HMR0.5 VR0.2 32 5500 0.99659
HMR0.5_32 HMR0.5 VR0.2 32 5600 0.99665
HMR0.5_32 HMR0.5 VR0.2 32 5700 0.996711
HMR0.5_32 HMR0.5 VR0.2 32 5800 0.996513
HMR0.5_32 HMR0.5 VR0.2 32 5900 0.996275
HMR0.5_32 HMR0.5 VR0.2 32 6000 0.996458
HMR0.5_32 HMR0.5 VR0.2 32 6100 0.99657
HMR0.5_32 HMR0.5 VR0.2 32 6200 0.996458
HMR0.5_32 HMR0.5 VR0.2 32 6300 0.996173
HMR0.5_32 HMR0.5 VR0.2 32 6400 0.996175
HMR0.5_32 HMR0.5 VR0.2 32 6500 0.995964
HMR0.5_32 HMR0.5 VR0.2 32 6600 0.995872
HMR0.5_32 HMR0.5 VR0.2 32 6700 0.99596
HMR0.5_32 HMR0.5 VR0.2 32 6800 0.995787
HMR0.5_32 HMR0.5 VR0.2 32 6900 0.995673
HMR0.5_32 HMR0.5 VR0.2 32 7000 0.99561
HMR0.5_32 HMR0.5 VR0.2 32 7100 0.995619
HMR0.5_32 HMR0.5 VR0.2 32 7200 0.995641
HMR0.5_32 HMR0.5 VR0.2 32 7300 0.995765
HMR0.5_32 HMR0.5 VR0.2 32 7400 0.995508
HMR0.5_32 HMR0.5 VR0.2 32 7500 0.995799
HMR0.5_32 HMR0.5 VR0.2 32 7600 0.995869
HMR0.5_32 HMR0.5 VR0.2 32 7700 0.995998
HMR0.5_32 HMR0.5 VR0.2 32 7800 0.995831
HMR0.5_32 HMR0.5 VR0.2 32 7900 0.995635
HMR0.5_32 HMR0.5 VR0.2 32 8000 0.995416
HMR0.5_32 HMR0.5 VR0.2 32 8100 0.995352
HMR0.5_32 HMR0.5 VR0.2 32 8200 0.995446
HMR0.5_32 HMR0.5 VR0.2 32 8300 0.99545
HMR0.5_32 HMR0.5 VR0.2 32 8400 0.995444
HMR0.5_32 HMR0.5 VR0.2 32 8500 0.99548
HMR0.5_32 HMR0.5 VR0.2 32 8600 0.995423
HMR0.5_32 HMR0.5 VR0.2 32 8700 0.995329
HMR0.5_32 HMR0.5 VR0.2 32 8800 0.995228
HMR0.5_32 HMR0.5 VR0.2 32 8900 0.995311
HMR0.5_32 HMR0.5 VR0.2 32 9000 0.995386
HMR0.5_32 HMR0.5 VR0.2 32 9100 0.995539
HMR0.5_32 HMR0.5 VR0.2 32 9200 0.995625
HMR0.5_32 HMR0.5 VR0.2 32 9300 0.995833
HMR0.5_32 HMR0.5 VR0.2 32 9400 0.995829
HMR0.5_32 HMR0.5 VR0.2 32 9500 0.995584
HMR0.5_32 HMR0.5 VR0.2 32 9600 0.995457
HMR0.5_32 HMR0.5 VR0.2 32 9700 0.995534
HMR0.5_32 HMR0.5 VR0.2 32 9800 0.995515
HMR0.5_32 HMR0.5 VR0.2 32 9900 0.995604
HMR0.5_32 HMR0.5 VR0.2 32 10000 0.995497
HMR0.5_33 HMR0.5 VR0.2 33 0 1
HMR0.5_33 HMR0.5 VR0.2 33 100 0.998946
HMR0.5_33 HMR0.5 VR0.2 33 200 0.99828
HMR0.5_33 HMR0.5 VR0.2 33 300 0.997711
HMR0.5_33 HMR0.5 VR0.2 33 400 0.997282
HMR0.5_33 HMR0.5 VR0.2 33 500 0.996909
HMR0.5_33 HMR0.5 VR0.2 33 600 0.996534
HMR0.5_33 HMR0.5 VR0.2 33 700 0.996383
HMR0.5_33 HMR0.5 VR0.2 33 800 0.996055
HMR0.5_33 HMR0.5 VR0.2 33 900 0.995919
HMR0.5_33 HMR0.5 VR0.2 33 1000 0.995667
HMR0.5_33 HMR0.5 VR0.2 33 1100 0.995834
HMR0.5_33 HMR0.5 VR0.2 33 1200 0.996112
HMR0.5_33 HMR0.5 VR0.2 33 1300 0.996542
HMR0.5_33 HMR0.5 VR0.2 33 1400 0.997078
HMR0.5_33 HMR0.5 VR0.2 33 1500 0.997483
HMR0.5_33 HMR0.5 VR0.2 33 1600 0.997586
HMR0.5_33 HMR0.5 VR0.2 33 1700 0.997622
HMR0.5_33 HMR0.5 VR0.2 33 1800 0.997552
HMR0.5_33 HMR0.5 VR0.2 33 1900 0.997438
HMR0.5_33 HMR0.5 VR0.2 33 2000 0.997392
HMR0.5_33 HMR0.5 VR0.2 33 2100 0.997201
HMR0.5_33 HMR0.5 VR0.2 33 2200 0.99729
HMR0.5_33 HMR0.5 VR0.2 33 2300 0.99734
HMR0.5_33 HMR0.5 VR0.2 33 2400 0.996991
HMR0.5_33 HMR0.5 VR0.2 33 2500 0.996722
HMR0.5_33 HMR0.5 VR0.2 33 2600 0.996584
HMR0.5_33 HMR0.5 VR0.2 33 2700 0.996721
HMR0.5_33 HMR0.5 VR0.2 33 2800 0.996544
HMR0.5_33 HMR0.5 VR0.2 33 2900 0.996559
HMR0.5_33 HMR0.5 VR0.2 33 3000 0.996641
HMR0.5_33 HMR0.5 VR0.2 33 3100 0.996645
HMR0.5_33 HMR0.5 VR0.2 33 3200 0.996612
HMR0.5_33 HMR0.5 VR0.2 33 3300 0.996678
HMR0.5_33 HMR0.5 VR0.2 33 3400 0.996673
HMR0.5_33 HMR0.5 VR0.2 33 3500 0.996707
HMR0.5_33 HMR0.5 VR0.2 33 3600 0.996863
HMR0.5_33 HMR0.5 VR0.2 33 3700 0.996815
HMR0.5_33 HMR0.5 VR0.2 33 3800 0.996759
HMR0.5_33 HMR0.5 VR0.2 33 3900 0.996708
HMR0.5_33 HMR0.5 VR0.2 33 4000 0.996596
HMR0.5_33 HMR0.5 VR0.2 33 4100 0.996489
HMR0.5_33 HMR0.5 VR0.2 33 4200 0.996404
HMR0.5_33 HMR0.5 VR0.2 33 4300 0.996356
HMR0.5_33 HMR0.5 VR0.2 33 4400 0.996573
HMR0.5_33 HMR0.5 VR0.2 33 4500 0.996612
HMR0.5_33 HMR0.5 VR0.2 33 4600 0.996725
HMR0.5_33 HMR0.5 VR0.2 33 4700 0.996798
HMR0.5_33 HMR0.5 VR0.2 33 4800 0.9968
HMR0.5_33 HMR0.5 VR0.2 33 4900 0.996791
HMR0.5_33 HMR0.5 VR0.2 33 5000 0.996793
HMR0.5_33 HMR0.5 VR0.2 33 5100 0.996766
HMR0.5_33 HMR0.5 VR0.2 33 5200 0.996815
HMR0.5_33 HMR0.5 VR0.2 33 5300 0.996669
HMR0.5_33 HMR0.5 VR0.2 33 5400 0.996753
HMR0.5_33 HMR0.5 VR0.2 33 5500 0.996702
HMR0.5_33 HMR0.5 VR0.2 33 5600 0.996758
HMR0.5_33 HMR0.5 VR0.2 33 5700 0.996784
HMR0.5_33 HMR0.5 VR0.2 33 5800 0.996915
HMR0.5_33 HMR0.5 VR0.2 33 5900 0.996854
HMR0.5_33 HMR0.5 VR0.2 33 6000 0.996915
HMR0.5_33 HMR0.5 VR0.2 33 6100 0.996955
HMR0.5_33 HMR0.5 VR0.2 33 6200 0.996872
HMR0.5_33 HMR0.5 VR0.2 33 6300 0.99704
HMR0.5_33 HMR0.5 VR0.2 33 6400 0.997079
HMR0.5_33 HMR0.5 VR0.2 33 6500 0.99695
HMR0.5_33 HMR0.5 VR0.2 33 6600 0.996765
HMR0.5_33 HMR0.5 VR0.2 33 6700 0.996816
HMR0.5_33 HMR0.5 VR0.2 33 6800 0.996907
HMR0.5_33 HMR0.5 VR0.2 33 6900 0.997019
HMR0.5_33 HMR0.5 VR0.2 33 7000 0.996919
HMR0.5_33 HMR0.5 VR0.2 33 7100 0.996792
HMR0.5_33 HMR0.5 VR0.2 33 7200 0.996803
HMR0.5_33 HMR0.5 VR0.2 33 7300 0.996912
HMR0.5_33 HMR0.5 VR0.2 33 7400 0.996828
HMR0.5_33 HMR0.5 VR0.2 33 7500 0.996785
HMR0.5_33 HMR0.5 VR0.2 33 7600 0.996833
HMR0.5_33 HMR0.5 VR0.2 33 7700 0.996819
HMR0.5_33 HMR0.5 VR0.2 33 7800 0.996637
HMR0.5_33 HMR0.5 VR0.2 33 7900 0.996536
HMR0.5_33 HMR0.5 VR0.2 33 8000 0.996603
HMR0.5_33 HMR0.5 VR0.2 33 8100 0.996757
HMR0.5_33 HMR0.5 VR0.2 33 8200 0.996519
HMR0.5_33 HMR0.5 VR0.2 33 8300 0.996447
HMR0.5_33 HMR0.5 VR0.2 33 8400 0.996477
HMR0.5_33 HMR0.5 VR0.2 33 8500 0.996463
HMR0.5_33 HMR0.5 VR0.2 33 8600 0.996277
HMR0.5_33 HMR0.5 VR0.2 33 8700 0.996025
HMR0.5_33 HMR0.5 VR0.2 33 8800 0.996145
HMR0.5_33 HMR0.5 VR0.2 33 8900 0.996211
HMR0.5_33 HMR0.5 VR0.2 33 9000 0.996237
HMR0.5_33 HMR0.5 VR0.2 33 9100 0.996046
HMR0.5_33 HMR0.5 VR0.2 33 9200 0.995933
HMR0.5_33 HMR0.5 VR0.2 33 9300 0.995903
HMR0.5_33 HMR0.5 VR0.2 33 9400 0.995992
HMR0.5_33 HMR0.5 VR0.2 33 9500 0.996011
HMR0.5_33 HMR0.5 VR0.2 33 9600 0.995994
HMR0.5_33 HMR0.5 VR0.2 33 9700 0.995957
HMR0.5_33 HMR0.5 VR0.2 33 9800 0.996003
HMR0.5_33 HMR0.5 VR0.2 33 9900 0.99619
HMR0.5_33 HMR0.5 VR0.2 33 10000 0.996288
HMR0.5_34 HMR0.5 VR0.2 34 0 1
HMR0.5_34 HMR0.5 VR0.2 34 100 0.998885
HMR0.5_34 HMR0.5 VR0.2 34 200 0.998242
HMR0.5_34 HMR0.5 VR0.2 34 300 0.997852
HMR0.5_34 HMR0.5 VR0.2 34 400 0.997544
HMR0.5_34 HMR0.5 VR0.2 34 500 0.997253
HMR0.5_34 HMR0.5 VR0.2 34 600 0.99679
HMR0.5_34 HMR0.5 VR0.2 34 700 0.996593
HMR0.5_34 HMR0.5 VR0.2 34 800 0.996354
HMR0.5_34 HMR0.5 VR0.2 34 900 0.996276
HMR0.5_34 HMR0.5 VR0.2 34 1000 0.996262
HMR0.5_34 HMR0.5 VR0.2 34 1100 0.996276
HMR0.5_34 HMR0.5 VR0.2 34 1200 0.996727
HMR0.5_34 HMR0.5 VR0.2 34 1300 0.997251
HMR0.5_34 HMR0.5 VR0.2 34 1400 0.997662
HMR0.5_34 HMR0.5 VR0.2 34 1500 0.997828
HMR0.5_34 HMR0.5 VR0.2 34 1600 0.997992
HMR0.5_34 HMR0.5 VR0.2 34 1700 0.99812
HMR0.5_34 HMR0.5 VR0.2 34 1800 0.998097
HMR0.5_34 HMR0.5 VR0.2 34 1900 0.997999
HMR0.5_34 HMR0.5 VR0.2 34 2000 0.998006
HMR0.5_34 HMR0.5 VR0.2 34 2100 0.99795
HMR0.5_34 HMR0.5 VR0.2 34 2200 0.99793
HMR0.5_34 HMR0.5 VR0.2 34 2300 0.997815
HMR0.5_34 HMR0.5 VR0.2 34 2400 0.997631
HMR0.5_34 HMR0.5 VR0.2 34 2500 0.997375
HMR0.5_34 HMR0.5 VR0.2 34 2600 0.996994
HMR0.5_34 HMR0.5 VR0.2 34 2700 0.996627
HMR0.5_34 HMR0.5 VR0.2 34 2800 0.996178
HMR0.5_34 HMR0.5 VR0.2 34 2900 0.995844
HMR0.5_34 HMR0.5 VR0.2 34 3000 0.995566
HMR0.5_34 HMR0.5 VR0.2 34 3100 0.995355
HMR0.5_34 HMR0.5 VR0.2 34 3200 0.995273
HMR0.5_34 HMR0.5 VR0.2 34 3300 0.995109
HMR0.5_34 HMR0.5 VR0.2 34 3400 0.995075
HMR0.5_34 HMR0.5 VR0.2 34 3500 0.994835
HMR0.5_34 HMR0.5 VR0.2 34 3600 0.994722
HMR0.5_34 HMR0.5 VR0.2 34 3700 0.994253
HMR0.5_34 HMR0.5 VR0.2 34 3800 0.99394
HMR0.5_34 HMR0.5 VR0.2 34 3900 0.994044
HMR0.5_34 HMR0.5 VR0.2 34 4000 0.993899
HMR0.5_34 HMR0.5 VR0.2 34 4100 0.993963
HMR0.5_34 HMR0.5 VR0.2 34 4200 0.994075
HMR0.5_34 HMR0.5 VR0.2 34 4300 0.993855
HMR0.5_34 HMR0.5 VR0.2 34 4400 0.993822
HMR0.5_34 HMR0.5 VR0.2 34 4500 0.994151
HMR0.5_34 HMR0.5 VR0.2 34 4600 0.994475
HMR0.5_34 HMR0.5 VR0.2 34 4700 0.994481
HMR0.5_34 HMR0.5 VR0.2 34 4800 0.994516
HMR0.5_34 HMR0.5 VR0.2 34 4900 0.994477
HMR0.5_34 HMR0.5 VR0.2 34 5000 0.994622
HMR0.5_34 HMR0.5 VR0.2 34 5100 0.994813
HMR0.5_34 HMR0.5 VR0.2 34 5200 0.994781
HMR0.5_34 HMR0.5 VR0.2 34 5300 0.99446
HMR0.5_34 HMR0.5 VR0.2 34 5400 0.9947
HMR0.5_34 HMR0.5 VR0.2 34 5500 0.994492
HMR0.5_34 HMR0.5 VR0.2 34 5600 0.994432
HMR0.5_34 HMR0.5 VR0.2 34 5700 0.994471
HMR0.5_34 HMR0.5 VR0.2 34 5800 0.994239
HMR0.5_34 HMR0.5 VR0.2 34 5900 0.994074
HMR0.5_34 HMR0.5 VR0.2 34 6000 0.993964
HMR0.5_34 HMR0.5 VR0.2 34 6100 0.993737
HMR0.5_34 HMR0.5 VR0.2 34 6200 0.993521
HMR0.5_34 HMR0.5 VR0.2 34 6300 0.992715
HMR0.5_34 HMR0.5 VR0.2 34 6400 0.992348
HMR0.5_34 HMR0.5 VR0.2 34 6500 0.992086
HMR0.5_34 HMR0.5 VR0.2 34 6600 0.991554
HMR0.5_34 HMR0.5 VR0.2 34 6700 0.991909
HMR0.5_34 HMR0.5 VR0.2 34 6800 0.991896
HMR0.5_34 HMR0.5 VR0.2 34 6900 0.991465
HMR0.5_34 HMR0.5 VR0.2 34 7000 0.991485
HMR0.5_34 HMR0.5 VR0.2 34 7100 0.991143
HMR0.5_34 HMR0.5 VR0.2 34 7200 0.99051
HMR0.5_34 HMR0.5 VR0.2 34 7300 0.990336
HMR0.5_34 HMR0.5 VR0.2 34 7400 0.990086
HMR0.5_34 HMR0.5 VR0.2 34 7500 0.990033
HMR0.5_34 HMR0.5 VR0.2 34 7600 0.989764
HMR0.5_34 HMR0.5 VR0.2 34 7700 0.989572
HMR0.5_34 HMR0.5 VR0.2 34 7800 0.989503
HMR0.5_34 HMR0.5 VR0.2 34 7900 0.989527
HMR0.5_34 HMR0.5 VR0.2 34 8000 0.989249
HMR0.5_34 HMR0.5 VR0.2 34 8100 0.989192
HMR0.5_34 HMR0.5 VR0.2 34 8200 0.989399
HMR0.5_34 HMR0.5 VR0.2 34 8300 0.989424
HMR0.5_34 HMR0.5 VR0.2 34 8400 0.98987
HMR0.5_34 HMR0.5 VR0.2 34 8500 0.990155
HMR0.5_34 HMR0.5 VR0.2 34 8600 0.989821
HMR0.5_34 HMR0.5 VR0.2 34 8700 0.989495
HMR0.5_34 HMR0.5 VR0.2 34 8800 0.989335
HMR0.5_34 HMR0.5 VR0.2 34 8900 0.989421
HMR0.5_34 HMR0.5 VR0.2 34 9000 0.989241
HMR0.5_34 HMR0.5 VR0.2 34 9100 0.989656
HMR0.5_34 HMR0.5 VR0.2 34 9200 0.989086
HMR0.5_34 HMR0.5 VR0.2 34 9300 0.98911
HMR0.5_34 HMR0.5 VR0.2 34 9400 0.989173
HMR0.5_34 HMR0.5 VR0.2 34 9500 0.989236
HMR0.5_34 HMR0.5 VR0.2 34 9600 0.989484
HMR0.5_34 HMR0.5 VR0.2 34 9700 0.989819
HMR0.5_34 HMR0.5 VR0.2 34 9800 0.989766
HMR0.5_34 HMR0.5 VR0.2 34 9900 0.989136
HMR0.5_34 HMR0.5 VR0.2 34 10000 0.989051
HMR0.5_35 HMR0.5 VR0.2 35 0 1
HMR0.5_35 HMR0.5 VR0.2 35 100 0.998951
HMR0.5_35 HMR0.5 VR0.2 35 200 0.998296
HMR0.5_35 HMR0.5 VR0.2 35 300 0.997777
HMR0.5_35 HMR0.5 VR0.2 35 400 0.997421
HMR0.5_35 HMR0.5 VR0.2 35 500 0.996999
HMR0.5_35 HMR0.5 VR0.2 35 600 0.996694
HMR0.5_35 HMR0.5 VR0.2 35 700 0.996463
HMR0.5_35 HMR0.5 VR0.2 35 800 0.99632
HMR0.5_35 HMR0.5 VR0.2 35 900 0.996262
HMR0.5_35 HMR0.5 VR0.2 35 1000 0.996271
HMR0.5_35 HMR0.5 VR0.2 35 1100 0.996295
HMR0.5_35 HMR0.5 VR0.2 35 1200 0.996354
HMR0.5_35 HMR0.5 VR0.2 35 1300 0.996753
HMR0.5_35 HMR0.5 VR0.2 35 1400 0.997263
HMR0.5_35 HMR0.5 VR0.2 35 1500 0.997673
HMR0.5_35 HMR0.5 VR0.2 35 1600 0.997826
HMR0.5_35 HMR0.5 VR0.2 35 1700 0.997907
HMR0.5_35 HMR0.5 VR0.2 35 1800 0.997977
HMR0.5_35 HMR0.5 VR0.2 35 1900 0.99797
HMR0.5_35 HMR0.5 VR0.2 35 2000 0.997889
HMR0.5_35 HMR0.5 VR0.2 35 2100 0.99778
HMR0.5_35 HMR0.5 VR0.2 35 2200 0.997751
HMR0.5_35 HMR0.5 VR0.2 35 2300 0.997652
HMR0.5_35 HMR0.5 VR0.2 35 2400 0.997518
HMR0.5_35 HMR0.5 VR0.2 35 2500 0.997434
HMR0.5_35 HMR0.5 VR0.2 35 2600 0.997402
HMR0.5_35 HMR0.5 VR0.2 35 2700 0.997355
HMR0.5_35 HMR0.5 VR0.2 35 2800 0.997176
HMR0.5_35 HMR0.5 VR0.2 35 2900 0.996913
HMR0.5_35 HMR0.5 VR0.2 35 3000 0.996859
HMR0.5_35 HMR0.5 VR0.2 35 3100 0.996786
HMR0.5_35 HMR0.5 VR0.2 35 3200 0.996467
HMR0.5_35 HMR0.5 VR0.2 35 3300 0.996196
HMR0.5_35 HMR0.5 VR0.2 35 3400 0.996017
HMR0.5_35 HMR0.5 VR0.2 35 3500 0.995748
HMR0.5_35 HMR0.5 VR0.2 35 3600 0.995445
HMR0.5_35 HMR0.5 VR0.2 35 3700 0.995259
HMR0.5_35 HMR0.5 VR0.2 35 3800 0.995279
HMR0.5_35 HMR0.5 VR0.2 35 3900 0.995278
HMR0.5_35 HMR0.5 VR0.2 35 4000 0.99503
HMR0.5_35 HMR0.5 VR0.2 35 4100 0.995035
HMR0.5_35 HMR0.5 VR0.2 35 4200 0.994795
HMR0.5_35 HMR0.5 VR0.2 35 4300 0.994629
HMR0.5_35 HMR0.5 VR0.2 35 4400 0.994851
HMR0.5_35 HMR0.5 VR0.2 35 4500 0.994727
HMR0.5_35 HMR0.5 VR0.2 35 4600 0.994752
HMR0.5_35 HMR0.5 VR0.2 35 4700 0.994531
HMR0.5_35 HMR0.5 VR0.2 35 4800 0.994554
HMR0.5_35 HMR0.5 VR0.2 35 4900 0.994384
HMR0.5_35 HMR0.5 VR0.2 35 5000 0.994291
HMR0.5_35 HMR0.5 VR0.2 35 5100 0.994288
HMR0.5_35 HMR0.5 VR0.2 35 5200 0.994502
HMR0.5_35 HMR0.5 VR0.2 35 5300 0.994463
HMR0.5_35 HMR0.5 VR0.2 35 5400 0.994535
HMR0.5_35 HMR0.5 VR0.2 35 5500 0.994546
HMR0.5_35 HMR0.5 VR0.2 35 5600 0.994821
HMR0.5_35 HMR0.5 VR0.2 35 5700 0.99452
HMR0.5_35 HMR0.5 VR0.2 35 5800 0.994405
HMR0.5_35 HMR0.5 VR0.2 35 5900 0.994598
HMR0.5_35 HMR0.5 VR0.2 35 6000 0.994673
HMR0.5_35 HMR0.5 VR0.2 35 6100 0.994955
HMR0.5_35 HMR0.5 VR0.2 35 6200 0.994824
HMR0.5_35 HMR0.5 VR0.2 35 6300 0.994469
HMR0.5_35 HMR0.5 VR0.2 35 6400 0.994366
HMR0.5_35 HMR0.5 VR0.2 35 6500 0.99451
HMR0.5_35 HMR0.5 VR0.2 35 6600 0.994575
HMR0.5_35 HMR0.5 VR0.2 35 6700 0.99474
HMR0.5_35 HMR0.5 VR0.2 35 6800 0.99451
HMR0.5_35 HMR0.5 VR0.2 35 6900 0.994335
HMR0.5_35 HMR0.5 VR0.2 35 7000 0.994438
HMR0.5_35 HMR0.5 VR0.2 35 7100 0.99448
HMR0.5_35 HMR0.5 VR0.2 35 7200 0.994213
HMR0.5_35 HMR0.5 VR0.2 35 7300 0.994269
HMR0.5_35 HMR0.5 VR0.2 35 7400 0.994053
HMR0.5_35 HMR0.5 VR0.2 35 7500 0.993868
HMR0.5_35 HMR0.5 VR0.2 35 7600 0.993919
HMR0.5_35 HMR0.5 VR0.2 35 7700 0.994116
HMR0.5_35 HMR0.5 VR0.2 35 7800 0.993867
HMR0.5_35 HMR0.5 VR0.2 35 7900 0.993881
HMR0.5_35 HMR0.5 VR0.2 35 8000 0.993798
HMR0.5_35 HMR0.5 VR0.2 35 8100 0.993713
HMR0.5_35 HMR0.5 VR0.2 35 8200 0.993779
HMR0.5_35 HMR0.5 VR0.2 35 8300 0.993648
HMR0.5_35 HMR0.5 VR0.2 35 8400 0.993766
HMR0.5_35 HMR0.5 VR0.2 35 8500 0.993888
HMR0.5_35 HMR0.5 VR0.2 35 8600 0.994232
HMR0.5_35 HMR0.5 VR0.2 35 8700 0.993565
HMR0.5_35 HMR0.5 VR0.2 35 8800 0.993749
HMR0.5_35 HMR0.5 VR0.2 35 8900 0.993777
HMR0.5_35 HMR0.5 VR0.2 35 9000 0.993408
HMR0.5_35 HMR0.5 VR0.2 35 9100 0.993546
HMR0.5_35 HMR0.5 VR0.2 35 9200 0.993578
HMR0.5_35 HMR0.5 VR0.2 35 9300 0.993614
HMR0.5_35 HMR0.5 VR0.2 35 9400 0.993752
HMR0.5_35 HMR0.5 VR0.2 35 9500 0.993386
HMR0.5_35 HMR0.5 VR0.2 35 9600 0.993561
HMR0.5_35 HMR0.5 VR0.2 35 9700 0.993821
HMR0.5_35 HMR0.5 VR0.2 35 9800 0.993801
HMR0.5_35 HMR0.5 VR0.2 35 9900 0.993233
HMR0.5_35 HMR0.5 VR0.2 35 10000 0.993561
HMR0.5_36 HMR0.5 VR0.2 36 0 1
HMR0.5_36 HMR0.5 VR0.2 36 100 0.998957
HMR0.5_36 HMR0.5 VR0.2 36 200 0.998191
HMR0.5_36 HMR0.5 VR0.2 36 300 0.997761
HMR0.5_36 HMR0.5 VR0.2 36 400 0.997274
HMR0.5_36 HMR0.5 VR0.2 36 500 0.99697
HMR0.5_36 HMR0.5 VR0.2 36 600 0.996745
HMR0.5_36 HMR0.5 VR0.2 36 700 0.996515
HMR0.5_36 HMR0.5 VR0.2 36 800 0.996293
HMR0.5_36 HMR0.5 VR0.2 36 900 0.996137
HMR0.5_36 HMR0.5 VR0.2 36 1000 0.99592
HMR0.5_36 HMR0.5 VR0.2 36 1100 0.995724
HMR0.5_36 HMR0.5 VR0.2 36 1200 0.995741
HMR0.5_36 HMR0.5 VR0.2 36 1300 0.995744
HMR0.5_36 HMR0.5 VR0.2 36 1400 0.996232
HMR0.5_36 HMR0.5 VR0.2 36 1500 0.996783
HMR0.5_36 HMR0.5 VR0.2 36 1600 0.997106
HMR0.5_36 HMR0.5 VR0.2 36 1700 0.997562
HMR0.5_36 HMR0.5 VR0.2 36 1800 0.997796
HMR0.5_36 HMR0.5 VR0.2 36 1900 0.997882
HMR0.5_36 HMR0.5 VR0.2 36 2000 0.997986
HMR0.5_36 HMR0.5 VR0.2 36 2100 0.998037
HMR0.5_36 HMR0.5 VR0.2 36 2200 0.997965
HMR0.5_36 HMR0.5 VR0.2 36 2300 0.997919
HMR0.5_36 HMR0.5 VR0.2 36 2400 0.997856
HMR0.5_36 HMR0.5 VR0.2 36 2500 0.997922
HMR0.5_36 HMR0.5 VR0.2 36 2600 0.997902
HMR0.5_36 HMR0.5 VR0.2 36 2700 0.9979
HMR0.5_36 HMR0.5 VR0.2 36 2800 0.997905
HMR0.5_36 HMR0.5 VR0.2 36 2900 0.997923
HMR0.5_36 HMR0.5 VR0.2 36 3000 0.997943
HMR0.5_36 HMR0.5 VR0.2 36 3100 0.997975
HMR0.5_36 HMR0.5 VR0.2 36 3200 0.997888
HMR0.5_36 HMR0.5 VR0.2 36 3300 0.997842
HMR0.5_36 HMR0.5 VR0.2 36 3400 0.997791
HMR0.5_36 HMR0.5 VR0.2 36 3500 0.99785
HMR0.5_36 HMR0.5 VR0.2 36 3600 0.997796
