uid treatment rep update donate partner
HMR0.5_15 HMR0.5 15 3700 0.871192 Host
HMR0.5_15 HMR0.5 15 3800 0.855558 Host
HMR0.5_15 HMR0.5 15 3900 0.842714 Host
HMR0.5_15 HMR0.5 15 4000 0.829752 Host
HMR0.5_15 HMR0.5 15 4100 0.817371 Host
HMR0.5_15 HMR0.5 15 4200 0.803864 Host
HMR0.5_15 HMR0.5 15 4300 0.791703 Host
HMR0.5_15 HMR0.5 15 4400 0.779261 Host
HMR0.5_15 HMR0.5 15 4500 0.772292 Host
HMR0.5_15 HMR0.5 15 4600 0.766455 Host
HMR0.5_15 HMR0.5 15 4700 0.755349 Host
HMR0.5_15 HMR0.5 15 4800 0.751695 Host
HMR0.5_15 HMR0.5 15 4900 0.748932 Host
HMR0.5_15 HMR0.5 15 5000 0.745306 Host
HMR0.5_15 HMR0.5 15 5100 0.741235 Host
HMR0.5_15 HMR0.5 15 5200 0.739011 Host
HMR0.5_15 HMR0.5 15 5300 0.733986 Host
HMR0.5_15 HMR0.5 15 5400 0.728204 Host
HMR0.5_15 HMR0.5 15 5500 0.726813 Host
HMR0.5_15 HMR0.5 15 5600 0.724042 Host
HMR0.5_15 HMR0.5 15 5700 0.72045 Host
HMR0.5_15 HMR0.5 15 5800 0.716922 Host
HMR0.5_15 HMR0.5 15 5900 0.715942 Host
HMR0.5_15 HMR0.5 15 6000 0.714504 Host
HMR0.5_15 HMR0.5 15 6100 0.71275 Host
HMR0.5_15 HMR0.5 15 6200 0.711955 Host
HMR0.5_15 HMR0.5 15 6300 0.711374 Host
HMR0.5_15 HMR0.5 15 6400 0.710828 Host
HMR0.5_15 HMR0.5 15 6500 0.710609 Host
HMR0.5_15 HMR0.5 15 6600 0.709968 Host
HMR0.5_15 HMR0.5 15 6700 0.709311 Host
HMR0.5_15 HMR0.5 15 6800 0.707189 Host
HMR0.5_15 HMR0.5 15 6900 0.706423 Host
HMR0.5_15 HMR0.5 15 7000 0.70458 Host
HMR0.5_15 HMR0.5 15 7100 0.704672 Host
HMR0.5_15 HMR0.5 15 7200 0.703574 Host
HMR0.5_15 HMR0.5 15 7300 0.703062 Host
HMR0.5_15 HMR0.5 15 7400 0.702848 Host
HMR0.5_15 HMR0.5 15 7500 0.70282 Host
HMR0.5_15 HMR0.5 15 7600 0.702463 Host
HMR0.5_15 HMR0.5 15 7700 0.701414 Host
HMR0.5_15 HMR0.5 15 7800 0.701526 Host
HMR0.5_15 HMR0.5 15 7900 0.701132 Host
HMR0.5_15 HMR0.5 15 8000 0.70028 Host
HMR0.5_15 HMR0.5 15 8100 0.700145 Host
HMR0.5_15 HMR0.5 15 8200 0.699499 Host
HMR0.5_15 HMR0.5 15 8300 0.699271 Host
HMR0.5_15 HMR0.5 15 8400 0.698534 Host
HMR0.5_15 HMR0.5 15 8500 0.697574 Host
HMR0.5_15 HMR0.5 15 8600 0.697093 Host
HMR0.5_15 HMR0.5 15 8700 0.696373 Host
HMR0.5_15 HMR0.5 15 8800 0.694954 Host
HMR0.5_15 HMR0.5 15 8900 0.694968 Host
HMR0.5_15 HMR0.5 15 9000 0.694721 Host
HMR0.5_15 HMR0.5 15 9100 0.694076 Host
HMR0.5_15 HMR0.5 15 9200 0.692656 Host
HMR0.5_15 HMR0.5 15 9300 0.692566 Host
HMR0.5_15 HMR0.5 15 9400 0.692992 Host
HMR0.5_15 HMR0.5 15 9500 0.692214 Host
HMR0.5_15 HMR0.5 15 9600 0.691801 Host
HMR0.5_15 HMR0.5 15 9700 0.69166 Host
HMR0.5_15 HMR0.5 15 9800 0.691355 Host
HMR0.5_15 HMR0.5 15 9900 0.691031 Host
HMR0.5_15 HMR0.5 15 10000 0.690701 Host
HMR0.5_15 HMR0.5 15 0 -0.00252841 Sym
HMR0.5_15 HMR0.5 15 100 -0.293854 Sym
HMR0.5_15 HMR0.5 15 200 -0.322856 Sym
HMR0.5_15 HMR0.5 15 300 -0.269244 Sym
HMR0.5_15 HMR0.5 15 400 -0.155943 Sym
HMR0.5_15 HMR0.5 15 500 -0.0865325 Sym
HMR0.5_15 HMR0.5 15 600 -0.0355075 Sym
HMR0.5_15 HMR0.5 15 700 -0.0395731 Sym
HMR0.5_15 HMR0.5 15 800 -0.0491197 Sym
HMR0.5_15 HMR0.5 15 900 -0.0240462 Sym
HMR0.5_15 HMR0.5 15 1000 0.0140868 Sym
HMR0.5_15 HMR0.5 15 1100 0.0673911 Sym
HMR0.5_15 HMR0.5 15 1200 0.12396 Sym
HMR0.5_15 HMR0.5 15 1300 0.19176 Sym
HMR0.5_15 HMR0.5 15 1400 0.241383 Sym
HMR0.5_15 HMR0.5 15 1500 0.299354 Sym
HMR0.5_15 HMR0.5 15 1600 0.368787 Sym
HMR0.5_15 HMR0.5 15 1700 0.383957 Sym
HMR0.5_15 HMR0.5 15 1800 0.40416 Sym
HMR0.5_15 HMR0.5 15 1900 0.428064 Sym
HMR0.5_15 HMR0.5 15 2000 0.457786 Sym
HMR0.5_15 HMR0.5 15 2100 0.459296 Sym
HMR0.5_15 HMR0.5 15 2200 0.457866 Sym
HMR0.5_15 HMR0.5 15 2300 0.456559 Sym
HMR0.5_15 HMR0.5 15 2400 0.456124 Sym
HMR0.5_15 HMR0.5 15 2500 0.457273 Sym
HMR0.5_15 HMR0.5 15 2600 0.457243 Sym
HMR0.5_15 HMR0.5 15 2700 0.457492 Sym
HMR0.5_15 HMR0.5 15 2800 0.457577 Sym
HMR0.5_15 HMR0.5 15 2900 0.457724 Sym
HMR0.5_15 HMR0.5 15 3000 0.457749 Sym
HMR0.5_15 HMR0.5 15 3100 0.458231 Sym
HMR0.5_15 HMR0.5 15 3200 0.45771 Sym
HMR0.5_15 HMR0.5 15 3300 0.457992 Sym
HMR0.5_15 HMR0.5 15 3400 0.458094 Sym
HMR0.5_15 HMR0.5 15 3500 0.458223 Sym
HMR0.5_15 HMR0.5 15 3600 0.45791 Sym
HMR0.5_15 HMR0.5 15 3700 0.457957 Sym
HMR0.5_15 HMR0.5 15 3800 0.457538 Sym
HMR0.5_15 HMR0.5 15 3900 0.457229 Sym
HMR0.5_15 HMR0.5 15 4000 0.457418 Sym
HMR0.5_15 HMR0.5 15 4100 0.457048 Sym
HMR0.5_15 HMR0.5 15 4200 0.456587 Sym
HMR0.5_15 HMR0.5 15 4300 0.456714 Sym
HMR0.5_15 HMR0.5 15 4400 0.45671 Sym
HMR0.5_15 HMR0.5 15 4500 0.457526 Sym
HMR0.5_15 HMR0.5 15 4600 0.457863 Sym
HMR0.5_15 HMR0.5 15 4700 0.456977 Sym
HMR0.5_15 HMR0.5 15 4800 0.456933 Sym
HMR0.5_15 HMR0.5 15 4900 0.456698 Sym
HMR0.5_15 HMR0.5 15 5000 0.45639 Sym
HMR0.5_15 HMR0.5 15 5100 0.45618 Sym
HMR0.5_15 HMR0.5 15 5200 0.456634 Sym
HMR0.5_15 HMR0.5 15 5300 0.456428 Sym
HMR0.5_15 HMR0.5 15 5400 0.45623 Sym
HMR0.5_15 HMR0.5 15 5500 0.456729 Sym
HMR0.5_15 HMR0.5 15 5600 0.456423 Sym
HMR0.5_15 HMR0.5 15 5700 0.456791 Sym
HMR0.5_15 HMR0.5 15 5800 0.457424 Sym
HMR0.5_15 HMR0.5 15 5900 0.457989 Sym
HMR0.5_15 HMR0.5 15 6000 0.458591 Sym
HMR0.5_15 HMR0.5 15 6100 0.458567 Sym
HMR0.5_15 HMR0.5 15 6200 0.457886 Sym
HMR0.5_15 HMR0.5 15 6300 0.457504 Sym
HMR0.5_15 HMR0.5 15 6400 0.458453 Sym
HMR0.5_15 HMR0.5 15 6500 0.458581 Sym
HMR0.5_15 HMR0.5 15 6600 0.45803 Sym
HMR0.5_15 HMR0.5 15 6700 0.459406 Sym
HMR0.5_15 HMR0.5 15 6800 0.459622 Sym
HMR0.5_15 HMR0.5 15 6900 0.460181 Sym
HMR0.5_15 HMR0.5 15 7000 0.45941 Sym
HMR0.5_15 HMR0.5 15 7100 0.45927 Sym
HMR0.5_15 HMR0.5 15 7200 0.459676 Sym
HMR0.5_15 HMR0.5 15 7300 0.459528 Sym
HMR0.5_15 HMR0.5 15 7400 0.459388 Sym
HMR0.5_15 HMR0.5 15 7500 0.458777 Sym
HMR0.5_15 HMR0.5 15 7600 0.459169 Sym
HMR0.5_15 HMR0.5 15 7700 0.459101 Sym
HMR0.5_15 HMR0.5 15 7800 0.459557 Sym
HMR0.5_15 HMR0.5 15 7900 0.460138 Sym
HMR0.5_15 HMR0.5 15 8000 0.461665 Sym
HMR0.5_15 HMR0.5 15 8100 0.462007 Sym
HMR0.5_15 HMR0.5 15 8200 0.461334 Sym
HMR0.5_15 HMR0.5 15 8300 0.46132 Sym
HMR0.5_15 HMR0.5 15 8400 0.461259 Sym
HMR0.5_15 HMR0.5 15 8500 0.460728 Sym
HMR0.5_15 HMR0.5 15 8600 0.460211 Sym
HMR0.5_15 HMR0.5 15 8700 0.46148 Sym
HMR0.5_15 HMR0.5 15 8800 0.461702 Sym
HMR0.5_15 HMR0.5 15 8900 0.46254 Sym
HMR0.5_15 HMR0.5 15 9000 0.462266 Sym
HMR0.5_15 HMR0.5 15 9100 0.462021 Sym
HMR0.5_15 HMR0.5 15 9200 0.462355 Sym
HMR0.5_15 HMR0.5 15 9300 0.462361 Sym
HMR0.5_15 HMR0.5 15 9400 0.462669 Sym
HMR0.5_15 HMR0.5 15 9500 0.462952 Sym
HMR0.5_15 HMR0.5 15 9600 0.463221 Sym
HMR0.5_15 HMR0.5 15 9700 0.4634 Sym
HMR0.5_15 HMR0.5 15 9800 0.463669 Sym
HMR0.5_15 HMR0.5 15 9900 0.463129 Sym
HMR0.5_15 HMR0.5 15 10000 0.463243 Sym
HMR0.5_16 HMR0.5 16 0 -0.0104612 Host
HMR0.5_16 HMR0.5 16 100 0.159669 Host
HMR0.5_16 HMR0.5 16 200 0.205544 Host
HMR0.5_16 HMR0.5 16 300 0.32796 Host
HMR0.5_16 HMR0.5 16 400 0.553562 Host
HMR0.5_16 HMR0.5 16 500 0.74866 Host
HMR0.5_16 HMR0.5 16 600 0.834799 Host
HMR0.5_16 HMR0.5 16 700 0.856871 Host
HMR0.5_16 HMR0.5 16 800 0.872068 Host
HMR0.5_16 HMR0.5 16 900 0.883038 Host
HMR0.5_16 HMR0.5 16 1000 0.885711 Host
HMR0.5_16 HMR0.5 16 1100 0.88673 Host
HMR0.5_16 HMR0.5 16 1200 0.889739 Host
HMR0.5_16 HMR0.5 16 1300 0.892915 Host
HMR0.5_16 HMR0.5 16 1400 0.896075 Host
HMR0.5_16 HMR0.5 16 1500 0.897183 Host
HMR0.5_16 HMR0.5 16 1600 0.896955 Host
HMR0.5_16 HMR0.5 16 1700 0.894079 Host
HMR0.5_16 HMR0.5 16 1800 0.896192 Host
HMR0.5_16 HMR0.5 16 1900 0.898401 Host
HMR0.5_16 HMR0.5 16 2000 0.901749 Host
HMR0.5_16 HMR0.5 16 2100 0.902491 Host
HMR0.5_16 HMR0.5 16 2200 0.901341 Host
HMR0.5_16 HMR0.5 16 2300 0.899747 Host
HMR0.5_16 HMR0.5 16 2400 0.896892 Host
HMR0.5_16 HMR0.5 16 2500 0.89315 Host
HMR0.5_16 HMR0.5 16 2600 0.891154 Host
HMR0.5_16 HMR0.5 16 2700 0.888979 Host
HMR0.5_16 HMR0.5 16 2800 0.887405 Host
HMR0.5_16 HMR0.5 16 2900 0.885416 Host
HMR0.5_16 HMR0.5 16 3000 0.886153 Host
HMR0.5_16 HMR0.5 16 3100 0.883663 Host
HMR0.5_16 HMR0.5 16 3200 0.881543 Host
HMR0.5_16 HMR0.5 16 3300 0.878593 Host
HMR0.5_16 HMR0.5 16 3400 0.874525 Host
HMR0.5_16 HMR0.5 16 3500 0.869471 Host
HMR0.5_16 HMR0.5 16 3600 0.863755 Host
HMR0.5_16 HMR0.5 16 3700 0.857488 Host
HMR0.5_16 HMR0.5 16 3800 0.852935 Host
HMR0.5_16 HMR0.5 16 3900 0.842546 Host
HMR0.5_16 HMR0.5 16 4000 0.83934 Host
HMR0.5_16 HMR0.5 16 4100 0.831728 Host
HMR0.5_16 HMR0.5 16 4200 0.824762 Host
HMR0.5_16 HMR0.5 16 4300 0.817442 Host
HMR0.5_16 HMR0.5 16 4400 0.812231 Host
HMR0.5_16 HMR0.5 16 4500 0.805327 Host
HMR0.5_16 HMR0.5 16 4600 0.797681 Host
HMR0.5_16 HMR0.5 16 4700 0.788226 Host
HMR0.5_16 HMR0.5 16 4800 0.778583 Host
HMR0.5_16 HMR0.5 16 4900 0.773928 Host
HMR0.5_16 HMR0.5 16 5000 0.769144 Host
HMR0.5_16 HMR0.5 16 5100 0.7606 Host
HMR0.5_16 HMR0.5 16 5200 0.755916 Host
HMR0.5_16 HMR0.5 16 5300 0.74996 Host
HMR0.5_16 HMR0.5 16 5400 0.743721 Host
HMR0.5_16 HMR0.5 16 5500 0.737807 Host
HMR0.5_16 HMR0.5 16 5600 0.734173 Host
HMR0.5_16 HMR0.5 16 5700 0.730603 Host
HMR0.5_16 HMR0.5 16 5800 0.726571 Host
HMR0.5_16 HMR0.5 16 5900 0.724411 Host
HMR0.5_16 HMR0.5 16 6000 0.721827 Host
HMR0.5_16 HMR0.5 16 6100 0.720387 Host
HMR0.5_16 HMR0.5 16 6200 0.717786 Host
HMR0.5_16 HMR0.5 16 6300 0.715855 Host
HMR0.5_16 HMR0.5 16 6400 0.714373 Host
HMR0.5_16 HMR0.5 16 6500 0.713514 Host
HMR0.5_16 HMR0.5 16 6600 0.712017 Host
HMR0.5_16 HMR0.5 16 6700 0.711788 Host
HMR0.5_16 HMR0.5 16 6800 0.711974 Host
HMR0.5_16 HMR0.5 16 6900 0.710924 Host
HMR0.5_16 HMR0.5 16 7000 0.71054 Host
HMR0.5_16 HMR0.5 16 7100 0.710423 Host
HMR0.5_16 HMR0.5 16 7200 0.70991 Host
HMR0.5_16 HMR0.5 16 7300 0.708741 Host
HMR0.5_16 HMR0.5 16 7400 0.708954 Host
HMR0.5_16 HMR0.5 16 7500 0.708924 Host
HMR0.5_16 HMR0.5 16 7600 0.708625 Host
HMR0.5_16 HMR0.5 16 7700 0.70896 Host
HMR0.5_16 HMR0.5 16 7800 0.708011 Host
HMR0.5_16 HMR0.5 16 7900 0.707804 Host
HMR0.5_16 HMR0.5 16 8000 0.707857 Host
HMR0.5_16 HMR0.5 16 8100 0.707548 Host
HMR0.5_16 HMR0.5 16 8200 0.707574 Host
HMR0.5_16 HMR0.5 16 8300 0.70701 Host
HMR0.5_16 HMR0.5 16 8400 0.707233 Host
HMR0.5_16 HMR0.5 16 8500 0.707255 Host
HMR0.5_16 HMR0.5 16 8600 0.706894 Host
HMR0.5_16 HMR0.5 16 8700 0.706723 Host
HMR0.5_16 HMR0.5 16 8800 0.706989 Host
HMR0.5_16 HMR0.5 16 8900 0.707099 Host
HMR0.5_16 HMR0.5 16 9000 0.706623 Host
HMR0.5_16 HMR0.5 16 9100 0.706604 Host
HMR0.5_16 HMR0.5 16 9200 0.706587 Host
HMR0.5_16 HMR0.5 16 9300 0.706861 Host
HMR0.5_16 HMR0.5 16 9400 0.706642 Host
HMR0.5_16 HMR0.5 16 9500 0.706116 Host
HMR0.5_16 HMR0.5 16 9600 0.705548 Host
HMR0.5_16 HMR0.5 16 9700 0.705223 Host
HMR0.5_16 HMR0.5 16 9800 0.705141 Host
HMR0.5_16 HMR0.5 16 9900 0.704993 Host
HMR0.5_16 HMR0.5 16 10000 0.70448 Host
HMR0.5_16 HMR0.5 16 0 -0.00128517 Sym
HMR0.5_16 HMR0.5 16 100 -0.285447 Sym
HMR0.5_16 HMR0.5 16 200 -0.380819 Sym
HMR0.5_16 HMR0.5 16 300 -0.349819 Sym
HMR0.5_16 HMR0.5 16 400 -0.256058 Sym
HMR0.5_16 HMR0.5 16 500 -0.15246 Sym
HMR0.5_16 HMR0.5 16 600 -0.118723 Sym
HMR0.5_16 HMR0.5 16 700 -0.159364 Sym
HMR0.5_16 HMR0.5 16 800 -0.147831 Sym
HMR0.5_16 HMR0.5 16 900 -0.165444 Sym
HMR0.5_16 HMR0.5 16 1000 -0.133786 Sym
HMR0.5_16 HMR0.5 16 1100 -0.0977226 Sym
HMR0.5_16 HMR0.5 16 1200 -0.0364775 Sym
HMR0.5_16 HMR0.5 16 1300 0.00906548 Sym
HMR0.5_16 HMR0.5 16 1400 0.0556461 Sym
HMR0.5_16 HMR0.5 16 1500 0.114447 Sym
HMR0.5_16 HMR0.5 16 1600 0.194016 Sym
HMR0.5_16 HMR0.5 16 1700 0.237165 Sym
HMR0.5_16 HMR0.5 16 1800 0.297809 Sym
HMR0.5_16 HMR0.5 16 1900 0.334166 Sym
HMR0.5_16 HMR0.5 16 2000 0.350977 Sym
HMR0.5_16 HMR0.5 16 2100 0.381774 Sym
HMR0.5_16 HMR0.5 16 2200 0.404905 Sym
HMR0.5_16 HMR0.5 16 2300 0.40795 Sym
HMR0.5_16 HMR0.5 16 2400 0.409646 Sym
HMR0.5_16 HMR0.5 16 2500 0.410663 Sym
HMR0.5_16 HMR0.5 16 2600 0.404159 Sym
HMR0.5_16 HMR0.5 16 2700 0.410219 Sym
HMR0.5_16 HMR0.5 16 2800 0.413241 Sym
HMR0.5_16 HMR0.5 16 2900 0.41468 Sym
HMR0.5_16 HMR0.5 16 3000 0.415779 Sym
HMR0.5_16 HMR0.5 16 3100 0.414007 Sym
HMR0.5_16 HMR0.5 16 3200 0.417816 Sym
HMR0.5_16 HMR0.5 16 3300 0.417702 Sym
HMR0.5_16 HMR0.5 16 3400 0.41732 Sym
HMR0.5_16 HMR0.5 16 3500 0.41715 Sym
HMR0.5_16 HMR0.5 16 3600 0.416871 Sym
HMR0.5_16 HMR0.5 16 3700 0.416764 Sym
HMR0.5_16 HMR0.5 16 3800 0.416684 Sym
HMR0.5_16 HMR0.5 16 3900 0.416332 Sym
HMR0.5_16 HMR0.5 16 4000 0.415725 Sym
HMR0.5_16 HMR0.5 16 4100 0.415216 Sym
HMR0.5_16 HMR0.5 16 4200 0.414776 Sym
HMR0.5_16 HMR0.5 16 4300 0.414781 Sym
HMR0.5_16 HMR0.5 16 4400 0.414988 Sym
HMR0.5_16 HMR0.5 16 4500 0.414761 Sym
HMR0.5_16 HMR0.5 16 4600 0.414983 Sym
HMR0.5_16 HMR0.5 16 4700 0.414865 Sym
HMR0.5_16 HMR0.5 16 4800 0.414396 Sym
HMR0.5_16 HMR0.5 16 4900 0.414029 Sym
HMR0.5_16 HMR0.5 16 5000 0.414066 Sym
HMR0.5_16 HMR0.5 16 5100 0.414411 Sym
HMR0.5_16 HMR0.5 16 5200 0.413786 Sym
HMR0.5_16 HMR0.5 16 5300 0.413819 Sym
HMR0.5_16 HMR0.5 16 5400 0.413439 Sym
HMR0.5_16 HMR0.5 16 5500 0.41358 Sym
HMR0.5_16 HMR0.5 16 5600 0.413423 Sym
HMR0.5_16 HMR0.5 16 5700 0.413496 Sym
HMR0.5_16 HMR0.5 16 5800 0.41367 Sym
HMR0.5_16 HMR0.5 16 5900 0.413211 Sym
HMR0.5_16 HMR0.5 16 6000 0.413383 Sym
HMR0.5_16 HMR0.5 16 6100 0.413562 Sym
HMR0.5_16 HMR0.5 16 6200 0.413495 Sym
HMR0.5_16 HMR0.5 16 6300 0.414471 Sym
HMR0.5_16 HMR0.5 16 6400 0.414395 Sym
HMR0.5_16 HMR0.5 16 6500 0.415567 Sym
HMR0.5_16 HMR0.5 16 6600 0.416132 Sym
HMR0.5_16 HMR0.5 16 6700 0.416798 Sym
HMR0.5_16 HMR0.5 16 6800 0.417807 Sym
HMR0.5_16 HMR0.5 16 6900 0.419245 Sym
HMR0.5_16 HMR0.5 16 7000 0.420382 Sym
HMR0.5_16 HMR0.5 16 7100 0.421448 Sym
HMR0.5_16 HMR0.5 16 7200 0.42292 Sym
HMR0.5_16 HMR0.5 16 7300 0.423806 Sym
HMR0.5_16 HMR0.5 16 7400 0.424113 Sym
HMR0.5_16 HMR0.5 16 7500 0.424532 Sym
HMR0.5_16 HMR0.5 16 7600 0.426393 Sym
HMR0.5_16 HMR0.5 16 7700 0.427449 Sym
HMR0.5_16 HMR0.5 16 7800 0.429531 Sym
HMR0.5_16 HMR0.5 16 7900 0.431266 Sym
HMR0.5_16 HMR0.5 16 8000 0.432538 Sym
HMR0.5_16 HMR0.5 16 8100 0.434842 Sym
HMR0.5_16 HMR0.5 16 8200 0.436693 Sym
HMR0.5_16 HMR0.5 16 8300 0.437965 Sym
HMR0.5_16 HMR0.5 16 8400 0.440323 Sym
HMR0.5_16 HMR0.5 16 8500 0.441825 Sym
HMR0.5_16 HMR0.5 16 8600 0.443775 Sym
HMR0.5_16 HMR0.5 16 8700 0.444429 Sym
HMR0.5_16 HMR0.5 16 8800 0.443872 Sym
HMR0.5_16 HMR0.5 16 8900 0.443742 Sym
HMR0.5_16 HMR0.5 16 9000 0.444333 Sym
HMR0.5_16 HMR0.5 16 9100 0.445454 Sym
HMR0.5_16 HMR0.5 16 9200 0.445734 Sym
HMR0.5_16 HMR0.5 16 9300 0.446626 Sym
HMR0.5_16 HMR0.5 16 9400 0.446939 Sym
HMR0.5_16 HMR0.5 16 9500 0.44832 Sym
HMR0.5_16 HMR0.5 16 9600 0.449299 Sym
HMR0.5_16 HMR0.5 16 9700 0.450547 Sym
HMR0.5_16 HMR0.5 16 9800 0.451308 Sym
HMR0.5_16 HMR0.5 16 9900 0.451927 Sym
HMR0.5_16 HMR0.5 16 10000 0.452374 Sym
HMR0.5_17 HMR0.5 17 0 -0.00425524 Host
HMR0.5_17 HMR0.5 17 100 0.172919 Host
HMR0.5_17 HMR0.5 17 200 0.281123 Host
HMR0.5_17 HMR0.5 17 300 0.483113 Host
HMR0.5_17 HMR0.5 17 400 0.694287 Host
HMR0.5_17 HMR0.5 17 500 0.832038 Host
HMR0.5_17 HMR0.5 17 600 0.885155 Host
HMR0.5_17 HMR0.5 17 700 0.90591 Host
HMR0.5_17 HMR0.5 17 800 0.917708 Host
HMR0.5_17 HMR0.5 17 900 0.92731 Host
HMR0.5_17 HMR0.5 17 1000 0.932924 Host
HMR0.5_17 HMR0.5 17 1100 0.939291 Host
HMR0.5_17 HMR0.5 17 1200 0.944635 Host
HMR0.5_17 HMR0.5 17 1300 0.94862 Host
HMR0.5_17 HMR0.5 17 1400 0.952298 Host
HMR0.5_17 HMR0.5 17 1500 0.953553 Host
HMR0.5_17 HMR0.5 17 1600 0.952637 Host
HMR0.5_17 HMR0.5 17 1700 0.949575 Host
HMR0.5_17 HMR0.5 17 1800 0.945412 Host
HMR0.5_17 HMR0.5 17 1900 0.942991 Host
HMR0.5_17 HMR0.5 17 2000 0.937407 Host
HMR0.5_17 HMR0.5 17 2100 0.931766 Host
HMR0.5_17 HMR0.5 17 2200 0.926246 Host
HMR0.5_17 HMR0.5 17 2300 0.920081 Host
HMR0.5_17 HMR0.5 17 2400 0.911139 Host
HMR0.5_17 HMR0.5 17 2500 0.895066 Host
HMR0.5_17 HMR0.5 17 2600 0.882767 Host
HMR0.5_17 HMR0.5 17 2700 0.86919 Host
HMR0.5_17 HMR0.5 17 2800 0.853136 Host
HMR0.5_17 HMR0.5 17 2900 0.838404 Host
HMR0.5_17 HMR0.5 17 3000 0.825543 Host
HMR0.5_17 HMR0.5 17 3100 0.812071 Host
HMR0.5_17 HMR0.5 17 3200 0.802285 Host
HMR0.5_17 HMR0.5 17 3300 0.793952 Host
HMR0.5_17 HMR0.5 17 3400 0.790783 Host
HMR0.5_17 HMR0.5 17 3500 0.783952 Host
HMR0.5_17 HMR0.5 17 3600 0.77853 Host
HMR0.5_17 HMR0.5 17 3700 0.77666 Host
HMR0.5_17 HMR0.5 17 3800 0.77187 Host
HMR0.5_17 HMR0.5 17 3900 0.768512 Host
HMR0.5_17 HMR0.5 17 4000 0.764898 Host
HMR0.5_17 HMR0.5 17 4100 0.762263 Host
HMR0.5_17 HMR0.5 17 4200 0.759303 Host
HMR0.5_17 HMR0.5 17 4300 0.755198 Host
HMR0.5_17 HMR0.5 17 4400 0.748995 Host
HMR0.5_17 HMR0.5 17 4500 0.748601 Host
HMR0.5_17 HMR0.5 17 4600 0.747202 Host
HMR0.5_17 HMR0.5 17 4700 0.745018 Host
HMR0.5_17 HMR0.5 17 4800 0.744483 Host
HMR0.5_17 HMR0.5 17 4900 0.742666 Host
HMR0.5_17 HMR0.5 17 5000 0.743187 Host
HMR0.5_17 HMR0.5 17 5100 0.743671 Host
HMR0.5_17 HMR0.5 17 5200 0.742984 Host
HMR0.5_17 HMR0.5 17 5300 0.741773 Host
HMR0.5_17 HMR0.5 17 5400 0.742358 Host
HMR0.5_17 HMR0.5 17 5500 0.741322 Host
HMR0.5_17 HMR0.5 17 5600 0.739936 Host
HMR0.5_17 HMR0.5 17 5700 0.739778 Host
HMR0.5_17 HMR0.5 17 5800 0.73963 Host
HMR0.5_17 HMR0.5 17 5900 0.73983 Host
HMR0.5_17 HMR0.5 17 6000 0.740365 Host
HMR0.5_17 HMR0.5 17 6100 0.740718 Host
HMR0.5_17 HMR0.5 17 6200 0.741285 Host
HMR0.5_17 HMR0.5 17 6300 0.741032 Host
HMR0.5_17 HMR0.5 17 6400 0.73979 Host
HMR0.5_17 HMR0.5 17 6500 0.738334 Host
HMR0.5_17 HMR0.5 17 6600 0.737948 Host
HMR0.5_17 HMR0.5 17 6700 0.737763 Host
HMR0.5_17 HMR0.5 17 6800 0.737584 Host
HMR0.5_17 HMR0.5 17 6900 0.738036 Host
HMR0.5_17 HMR0.5 17 7000 0.737649 Host
HMR0.5_17 HMR0.5 17 7100 0.737964 Host
HMR0.5_17 HMR0.5 17 7200 0.738211 Host
HMR0.5_17 HMR0.5 17 7300 0.738012 Host
HMR0.5_17 HMR0.5 17 7400 0.737636 Host
HMR0.5_17 HMR0.5 17 7500 0.7383 Host
HMR0.5_17 HMR0.5 17 7600 0.738455 Host
HMR0.5_17 HMR0.5 17 7700 0.73885 Host
HMR0.5_17 HMR0.5 17 7800 0.738107 Host
HMR0.5_17 HMR0.5 17 7900 0.738006 Host
HMR0.5_17 HMR0.5 17 8000 0.737141 Host
HMR0.5_17 HMR0.5 17 8100 0.736727 Host
HMR0.5_17 HMR0.5 17 8200 0.737049 Host
HMR0.5_17 HMR0.5 17 8300 0.736834 Host
HMR0.5_17 HMR0.5 17 8400 0.736325 Host
HMR0.5_17 HMR0.5 17 8500 0.736354 Host
HMR0.5_17 HMR0.5 17 8600 0.736243 Host
HMR0.5_17 HMR0.5 17 8700 0.735876 Host
HMR0.5_17 HMR0.5 17 8800 0.736194 Host
HMR0.5_17 HMR0.5 17 8900 0.736247 Host
HMR0.5_17 HMR0.5 17 9000 0.736391 Host
HMR0.5_17 HMR0.5 17 9100 0.736649 Host
HMR0.5_17 HMR0.5 17 9200 0.736136 Host
HMR0.5_17 HMR0.5 17 9300 0.736116 Host
HMR0.5_17 HMR0.5 17 9400 0.737124 Host
HMR0.5_17 HMR0.5 17 9500 0.737563 Host
HMR0.5_17 HMR0.5 17 9600 0.737092 Host
HMR0.5_17 HMR0.5 17 9700 0.737283 Host
HMR0.5_17 HMR0.5 17 9800 0.737683 Host
HMR0.5_17 HMR0.5 17 9900 0.739192 Host
HMR0.5_17 HMR0.5 17 10000 0.739532 Host
HMR0.5_17 HMR0.5 17 0 0.00901625 Sym
HMR0.5_17 HMR0.5 17 100 -0.292893 Sym
HMR0.5_17 HMR0.5 17 200 -0.337159 Sym
HMR0.5_17 HMR0.5 17 300 -0.267887 Sym
HMR0.5_17 HMR0.5 17 400 -0.190356 Sym
HMR0.5_17 HMR0.5 17 500 -0.130561 Sym
HMR0.5_17 HMR0.5 17 600 -0.0882659 Sym
