uid HMR VR rep update donate partner
HMR0.5_11 HMR0.5 VR0.5 11 3000 0.592798 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3100 0.592111 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3200 0.592017 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3300 0.591078 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3400 0.587445 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3500 0.591442 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3600 0.593212 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3700 0.595915 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3800 0.594713 Sym
HMR0.5_11 HMR0.5 VR0.5 11 3900 0.591103 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4000 0.591479 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4100 0.589604 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4200 0.588667 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4300 0.588998 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4400 0.593685 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4500 0.589281 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4600 0.594337 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4700 0.592658 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4800 0.593156 Sym
HMR0.5_11 HMR0.5 VR0.5 11 4900 0.592017 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5000 0.602393 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5100 0.601847 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5200 0.598641 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5300 0.605377 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5400 0.60064 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5500 0.602717 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5600 0.603677 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5700 0.596513 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5800 0.599737 Sym
HMR0.5_11 HMR0.5 VR0.5 11 5900 0.601146 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6000 0.595574 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6100 0.589394 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6200 0.589081 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6300 0.590714 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6400 0.582896 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6500 0.589494 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6600 0.594633 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6700 0.592187 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6800 0.589894 Sym
HMR0.5_11 HMR0.5 VR0.5 11 6900 0.590012 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7000 0.597896 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7100 0.594901 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7200 0.593211 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7300 0.590848 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7400 0.590591 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7500 0.585295 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7600 0.594289 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7700 0.596875 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7800 0.594491 Sym
HMR0.5_11 HMR0.5 VR0.5 11 7900 0.598615 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8000 0.601332 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8100 0.599729 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8200 0.604823 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8300 0.605665 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8400 0.602235 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8500 0.599672 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8600 0.600761 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8700 0.599405 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8800 0.606181 Sym
HMR0.5_11 HMR0.5 VR0.5 11 8900 0.60071 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9000 0.605668 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9100 0.610078 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9200 0.60482 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9300 0.606034 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9400 0.607612 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9500 0.602714 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9600 0.602613 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9700 0.600182 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9800 0.605146 Sym
HMR0.5_11 HMR0.5 VR0.5 11 9900 0.597258 Sym
HMR0.5_11 HMR0.5 VR0.5 11 10000 0.599703 Sym
HMR0.5_12 HMR0.5 VR0.5 12 0 -0.0113689 Host
HMR0.5_12 HMR0.5 VR0.5 12 100 0.359155 Host
HMR0.5_12 HMR0.5 VR0.5 12 200 0.729938 Host
HMR0.5_12 HMR0.5 VR0.5 12 300 0.853604 Host
HMR0.5_12 HMR0.5 VR0.5 12 400 0.888975 Host
HMR0.5_12 HMR0.5 VR0.5 12 500 0.902916 Host
HMR0.5_12 HMR0.5 VR0.5 12 600 0.916828 Host
HMR0.5_12 HMR0.5 VR0.5 12 700 0.927838 Host
HMR0.5_12 HMR0.5 VR0.5 12 800 0.936714 Host
HMR0.5_12 HMR0.5 VR0.5 12 900 0.942611 Host
HMR0.5_12 HMR0.5 VR0.5 12 1000 0.950395 Host
HMR0.5_12 HMR0.5 VR0.5 12 1100 0.953531 Host
HMR0.5_12 HMR0.5 VR0.5 12 1200 0.95739 Host
HMR0.5_12 HMR0.5 VR0.5 12 1300 0.960426 Host
HMR0.5_12 HMR0.5 VR0.5 12 1400 0.961729 Host
HMR0.5_12 HMR0.5 VR0.5 12 1500 0.964703 Host
HMR0.5_12 HMR0.5 VR0.5 12 1600 0.965739 Host
HMR0.5_12 HMR0.5 VR0.5 12 1700 0.968394 Host
HMR0.5_12 HMR0.5 VR0.5 12 1800 0.969433 Host
HMR0.5_12 HMR0.5 VR0.5 12 1900 0.971597 Host
HMR0.5_12 HMR0.5 VR0.5 12 2000 0.972719 Host
HMR0.5_12 HMR0.5 VR0.5 12 2100 0.973989 Host
HMR0.5_12 HMR0.5 VR0.5 12 2200 0.974464 Host
HMR0.5_12 HMR0.5 VR0.5 12 2300 0.973917 Host
HMR0.5_12 HMR0.5 VR0.5 12 2400 0.975156 Host
HMR0.5_12 HMR0.5 VR0.5 12 2500 0.975914 Host
HMR0.5_12 HMR0.5 VR0.5 12 2600 0.976737 Host
HMR0.5_12 HMR0.5 VR0.5 12 2700 0.976353 Host
HMR0.5_12 HMR0.5 VR0.5 12 2800 0.976587 Host
HMR0.5_12 HMR0.5 VR0.5 12 2900 0.976141 Host
HMR0.5_12 HMR0.5 VR0.5 12 3000 0.976313 Host
HMR0.5_12 HMR0.5 VR0.5 12 3100 0.976487 Host
HMR0.5_12 HMR0.5 VR0.5 12 3200 0.977043 Host
HMR0.5_12 HMR0.5 VR0.5 12 3300 0.977284 Host
HMR0.5_12 HMR0.5 VR0.5 12 3400 0.977734 Host
HMR0.5_12 HMR0.5 VR0.5 12 3500 0.977395 Host
HMR0.5_12 HMR0.5 VR0.5 12 3600 0.977837 Host
HMR0.5_12 HMR0.5 VR0.5 12 3700 0.978917 Host
HMR0.5_12 HMR0.5 VR0.5 12 3800 0.978959 Host
HMR0.5_12 HMR0.5 VR0.5 12 3900 0.979494 Host
HMR0.5_12 HMR0.5 VR0.5 12 4000 0.979663 Host
HMR0.5_12 HMR0.5 VR0.5 12 4100 0.979767 Host
HMR0.5_12 HMR0.5 VR0.5 12 4200 0.979918 Host
HMR0.5_12 HMR0.5 VR0.5 12 4300 0.980686 Host
HMR0.5_12 HMR0.5 VR0.5 12 4400 0.98065 Host
HMR0.5_12 HMR0.5 VR0.5 12 4500 0.981308 Host
HMR0.5_12 HMR0.5 VR0.5 12 4600 0.981714 Host
HMR0.5_12 HMR0.5 VR0.5 12 4700 0.982513 Host
HMR0.5_12 HMR0.5 VR0.5 12 4800 0.982566 Host
HMR0.5_12 HMR0.5 VR0.5 12 4900 0.982615 Host
HMR0.5_12 HMR0.5 VR0.5 12 5000 0.982395 Host
HMR0.5_12 HMR0.5 VR0.5 12 5100 0.982284 Host
HMR0.5_12 HMR0.5 VR0.5 12 5200 0.982691 Host
HMR0.5_12 HMR0.5 VR0.5 12 5300 0.983016 Host
HMR0.5_12 HMR0.5 VR0.5 12 5400 0.983706 Host
HMR0.5_12 HMR0.5 VR0.5 12 5500 0.983428 Host
HMR0.5_12 HMR0.5 VR0.5 12 5600 0.983947 Host
HMR0.5_12 HMR0.5 VR0.5 12 5700 0.984425 Host
HMR0.5_12 HMR0.5 VR0.5 12 5800 0.983867 Host
HMR0.5_12 HMR0.5 VR0.5 12 5900 0.983589 Host
HMR0.5_12 HMR0.5 VR0.5 12 6000 0.984359 Host
HMR0.5_12 HMR0.5 VR0.5 12 6100 0.984876 Host
HMR0.5_12 HMR0.5 VR0.5 12 6200 0.985645 Host
HMR0.5_12 HMR0.5 VR0.5 12 6300 0.985512 Host
HMR0.5_12 HMR0.5 VR0.5 12 6400 0.985937 Host
HMR0.5_12 HMR0.5 VR0.5 12 6500 0.986255 Host
HMR0.5_12 HMR0.5 VR0.5 12 6600 0.986729 Host
HMR0.5_12 HMR0.5 VR0.5 12 6700 0.987076 Host
HMR0.5_12 HMR0.5 VR0.5 12 6800 0.987854 Host
HMR0.5_12 HMR0.5 VR0.5 12 6900 0.988261 Host
HMR0.5_12 HMR0.5 VR0.5 12 7000 0.988237 Host
HMR0.5_12 HMR0.5 VR0.5 12 7100 0.988181 Host
HMR0.5_12 HMR0.5 VR0.5 12 7200 0.988334 Host
HMR0.5_12 HMR0.5 VR0.5 12 7300 0.988 Host
HMR0.5_12 HMR0.5 VR0.5 12 7400 0.988216 Host
HMR0.5_12 HMR0.5 VR0.5 12 7500 0.987998 Host
HMR0.5_12 HMR0.5 VR0.5 12 7600 0.98844 Host
HMR0.5_12 HMR0.5 VR0.5 12 7700 0.988913 Host
HMR0.5_12 HMR0.5 VR0.5 12 7800 0.988795 Host
HMR0.5_12 HMR0.5 VR0.5 12 7900 0.988842 Host
HMR0.5_12 HMR0.5 VR0.5 12 8000 0.988984 Host
HMR0.5_12 HMR0.5 VR0.5 12 8100 0.988558 Host
HMR0.5_12 HMR0.5 VR0.5 12 8200 0.988961 Host
HMR0.5_12 HMR0.5 VR0.5 12 8300 0.989016 Host
HMR0.5_12 HMR0.5 VR0.5 12 8400 0.989328 Host
HMR0.5_12 HMR0.5 VR0.5 12 8500 0.98972 Host
HMR0.5_12 HMR0.5 VR0.5 12 8600 0.989827 Host
HMR0.5_12 HMR0.5 VR0.5 12 8700 0.990245 Host
HMR0.5_12 HMR0.5 VR0.5 12 8800 0.990865 Host
HMR0.5_12 HMR0.5 VR0.5 12 8900 0.991308 Host
HMR0.5_12 HMR0.5 VR0.5 12 9000 0.991527 Host
HMR0.5_12 HMR0.5 VR0.5 12 9100 0.991699 Host
HMR0.5_12 HMR0.5 VR0.5 12 9200 0.991601 Host
HMR0.5_12 HMR0.5 VR0.5 12 9300 0.991735 Host
HMR0.5_12 HMR0.5 VR0.5 12 9400 0.991772 Host
HMR0.5_12 HMR0.5 VR0.5 12 9500 0.992055 Host
HMR0.5_12 HMR0.5 VR0.5 12 9600 0.992269 Host
HMR0.5_12 HMR0.5 VR0.5 12 9700 0.992342 Host
HMR0.5_12 HMR0.5 VR0.5 12 9800 0.992473 Host
HMR0.5_12 HMR0.5 VR0.5 12 9900 0.992458 Host
HMR0.5_12 HMR0.5 VR0.5 12 10000 0.992633 Host
HMR0.5_12 HMR0.5 VR0.5 12 0 -0.0115826 Sym
HMR0.5_12 HMR0.5 VR0.5 12 100 0.0323996 Sym
HMR0.5_12 HMR0.5 VR0.5 12 200 0.277773 Sym
HMR0.5_12 HMR0.5 VR0.5 12 300 0.44384 Sym
HMR0.5_12 HMR0.5 VR0.5 12 400 0.490104 Sym
HMR0.5_12 HMR0.5 VR0.5 12 500 0.533746 Sym
HMR0.5_12 HMR0.5 VR0.5 12 600 0.554838 Sym
HMR0.5_12 HMR0.5 VR0.5 12 700 0.552742 Sym
HMR0.5_12 HMR0.5 VR0.5 12 800 0.570026 Sym
HMR0.5_12 HMR0.5 VR0.5 12 900 0.577028 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1000 0.584846 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1100 0.583644 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1200 0.594362 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1300 0.594831 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1400 0.594094 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1500 0.590984 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1600 0.585046 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1700 0.596281 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1800 0.60188 Sym
HMR0.5_12 HMR0.5 VR0.5 12 1900 0.591298 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2000 0.588853 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2100 0.585425 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2200 0.593391 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2300 0.603817 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2400 0.590098 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2500 0.592117 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2600 0.592783 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2700 0.596774 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2800 0.598057 Sym
HMR0.5_12 HMR0.5 VR0.5 12 2900 0.594968 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3000 0.595521 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3100 0.597038 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3200 0.59888 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3300 0.599095 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3400 0.598892 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3500 0.593727 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3600 0.590264 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3700 0.586564 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3800 0.584049 Sym
HMR0.5_12 HMR0.5 VR0.5 12 3900 0.584416 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4000 0.592588 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4100 0.591111 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4200 0.594104 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4300 0.590045 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4400 0.598371 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4500 0.595382 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4600 0.598112 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4700 0.599359 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4800 0.597616 Sym
HMR0.5_12 HMR0.5 VR0.5 12 4900 0.588546 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5000 0.58915 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5100 0.587537 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5200 0.591974 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5300 0.591146 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5400 0.597857 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5500 0.597903 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5600 0.593296 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5700 0.599315 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5800 0.600388 Sym
HMR0.5_12 HMR0.5 VR0.5 12 5900 0.596366 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6000 0.587667 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6100 0.590424 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6200 0.59032 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6300 0.59434 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6400 0.589709 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6500 0.593641 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6600 0.596827 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6700 0.596582 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6800 0.594589 Sym
HMR0.5_12 HMR0.5 VR0.5 12 6900 0.594114 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7000 0.59828 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7100 0.592406 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7200 0.59734 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7300 0.595353 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7400 0.596809 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7500 0.600986 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7600 0.600602 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7700 0.604027 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7800 0.597218 Sym
HMR0.5_12 HMR0.5 VR0.5 12 7900 0.601049 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8000 0.60409 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8100 0.602063 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8200 0.61038 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8300 0.60556 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8400 0.600339 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8500 0.604848 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8600 0.605723 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8700 0.610038 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8800 0.609806 Sym
HMR0.5_12 HMR0.5 VR0.5 12 8900 0.613975 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9000 0.606777 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9100 0.60597 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9200 0.596289 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9300 0.603379 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9400 0.606231 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9500 0.602785 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9600 0.602343 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9700 0.598653 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9800 0.604553 Sym
HMR0.5_12 HMR0.5 VR0.5 12 9900 0.607485 Sym
HMR0.5_12 HMR0.5 VR0.5 12 10000 0.599814 Sym
HMR0.5_13 HMR0.5 VR0.5 13 0 -0.00738768 Host
HMR0.5_13 HMR0.5 VR0.5 13 100 0.372045 Host
HMR0.5_13 HMR0.5 VR0.5 13 200 0.707166 Host
HMR0.5_13 HMR0.5 VR0.5 13 300 0.819175 Host
HMR0.5_13 HMR0.5 VR0.5 13 400 0.849756 Host
HMR0.5_13 HMR0.5 VR0.5 13 500 0.866391 Host
HMR0.5_13 HMR0.5 VR0.5 13 600 0.884214 Host
HMR0.5_13 HMR0.5 VR0.5 13 700 0.899386 Host
HMR0.5_13 HMR0.5 VR0.5 13 800 0.90852 Host
HMR0.5_13 HMR0.5 VR0.5 13 900 0.917213 Host
HMR0.5_13 HMR0.5 VR0.5 13 1000 0.925633 Host
HMR0.5_13 HMR0.5 VR0.5 13 1100 0.933295 Host
HMR0.5_13 HMR0.5 VR0.5 13 1200 0.937372 Host
HMR0.5_13 HMR0.5 VR0.5 13 1300 0.94557 Host
HMR0.5_13 HMR0.5 VR0.5 13 1400 0.948582 Host
HMR0.5_13 HMR0.5 VR0.5 13 1500 0.956845 Host
HMR0.5_13 HMR0.5 VR0.5 13 1600 0.962944 Host
HMR0.5_13 HMR0.5 VR0.5 13 1700 0.964698 Host
HMR0.5_13 HMR0.5 VR0.5 13 1800 0.967054 Host
HMR0.5_13 HMR0.5 VR0.5 13 1900 0.970733 Host
HMR0.5_13 HMR0.5 VR0.5 13 2000 0.97212 Host
HMR0.5_13 HMR0.5 VR0.5 13 2100 0.972488 Host
HMR0.5_13 HMR0.5 VR0.5 13 2200 0.974355 Host
HMR0.5_13 HMR0.5 VR0.5 13 2300 0.976802 Host
HMR0.5_13 HMR0.5 VR0.5 13 2400 0.977583 Host
HMR0.5_13 HMR0.5 VR0.5 13 2500 0.980499 Host
HMR0.5_13 HMR0.5 VR0.5 13 2600 0.98203 Host
HMR0.5_13 HMR0.5 VR0.5 13 2700 0.982274 Host
HMR0.5_13 HMR0.5 VR0.5 13 2800 0.983324 Host
HMR0.5_13 HMR0.5 VR0.5 13 2900 0.984588 Host
HMR0.5_13 HMR0.5 VR0.5 13 3000 0.986177 Host
HMR0.5_13 HMR0.5 VR0.5 13 3100 0.986667 Host
HMR0.5_13 HMR0.5 VR0.5 13 3200 0.986864 Host
HMR0.5_13 HMR0.5 VR0.5 13 3300 0.988826 Host
HMR0.5_13 HMR0.5 VR0.5 13 3400 0.990131 Host
HMR0.5_13 HMR0.5 VR0.5 13 3500 0.98947 Host
HMR0.5_13 HMR0.5 VR0.5 13 3600 0.99001 Host
HMR0.5_13 HMR0.5 VR0.5 13 3700 0.990274 Host
HMR0.5_13 HMR0.5 VR0.5 13 3800 0.989951 Host
HMR0.5_13 HMR0.5 VR0.5 13 3900 0.990345 Host
HMR0.5_13 HMR0.5 VR0.5 13 4000 0.99051 Host
HMR0.5_13 HMR0.5 VR0.5 13 4100 0.991306 Host
HMR0.5_13 HMR0.5 VR0.5 13 4200 0.991346 Host
HMR0.5_13 HMR0.5 VR0.5 13 4300 0.991602 Host
HMR0.5_13 HMR0.5 VR0.5 13 4400 0.991538 Host
HMR0.5_13 HMR0.5 VR0.5 13 4500 0.99155 Host
HMR0.5_13 HMR0.5 VR0.5 13 4600 0.991758 Host
HMR0.5_13 HMR0.5 VR0.5 13 4700 0.991541 Host
HMR0.5_13 HMR0.5 VR0.5 13 4800 0.991845 Host
HMR0.5_13 HMR0.5 VR0.5 13 4900 0.992031 Host
HMR0.5_13 HMR0.5 VR0.5 13 5000 0.992346 Host
HMR0.5_13 HMR0.5 VR0.5 13 5100 0.992669 Host
HMR0.5_13 HMR0.5 VR0.5 13 5200 0.992967 Host
HMR0.5_13 HMR0.5 VR0.5 13 5300 0.993002 Host
HMR0.5_13 HMR0.5 VR0.5 13 5400 0.992727 Host
HMR0.5_13 HMR0.5 VR0.5 13 5500 0.993036 Host
HMR0.5_13 HMR0.5 VR0.5 13 5600 0.992781 Host
HMR0.5_13 HMR0.5 VR0.5 13 5700 0.992989 Host
HMR0.5_13 HMR0.5 VR0.5 13 5800 0.992533 Host
HMR0.5_13 HMR0.5 VR0.5 13 5900 0.992391 Host
HMR0.5_13 HMR0.5 VR0.5 13 6000 0.992426 Host
HMR0.5_13 HMR0.5 VR0.5 13 6100 0.992346 Host
HMR0.5_13 HMR0.5 VR0.5 13 6200 0.992167 Host
HMR0.5_13 HMR0.5 VR0.5 13 6300 0.991869 Host
HMR0.5_13 HMR0.5 VR0.5 13 6400 0.99163 Host
HMR0.5_13 HMR0.5 VR0.5 13 6500 0.991435 Host
HMR0.5_13 HMR0.5 VR0.5 13 6600 0.991316 Host
HMR0.5_13 HMR0.5 VR0.5 13 6700 0.991142 Host
HMR0.5_13 HMR0.5 VR0.5 13 6800 0.990813 Host
HMR0.5_13 HMR0.5 VR0.5 13 6900 0.99032 Host
HMR0.5_13 HMR0.5 VR0.5 13 7000 0.990306 Host
HMR0.5_13 HMR0.5 VR0.5 13 7100 0.990366 Host
HMR0.5_13 HMR0.5 VR0.5 13 7200 0.990641 Host
HMR0.5_13 HMR0.5 VR0.5 13 7300 0.990641 Host
HMR0.5_13 HMR0.5 VR0.5 13 7400 0.991176 Host
HMR0.5_13 HMR0.5 VR0.5 13 7500 0.991513 Host
HMR0.5_13 HMR0.5 VR0.5 13 7600 0.99164 Host
HMR0.5_13 HMR0.5 VR0.5 13 7700 0.991998 Host
HMR0.5_13 HMR0.5 VR0.5 13 7800 0.991984 Host
HMR0.5_13 HMR0.5 VR0.5 13 7900 0.991994 Host
HMR0.5_13 HMR0.5 VR0.5 13 8000 0.991913 Host
HMR0.5_13 HMR0.5 VR0.5 13 8100 0.991715 Host
HMR0.5_13 HMR0.5 VR0.5 13 8200 0.99155 Host
HMR0.5_13 HMR0.5 VR0.5 13 8300 0.991131 Host
HMR0.5_13 HMR0.5 VR0.5 13 8400 0.990788 Host
HMR0.5_13 HMR0.5 VR0.5 13 8500 0.990746 Host
HMR0.5_13 HMR0.5 VR0.5 13 8600 0.990829 Host
HMR0.5_13 HMR0.5 VR0.5 13 8700 0.990948 Host
HMR0.5_13 HMR0.5 VR0.5 13 8800 0.991133 Host
HMR0.5_13 HMR0.5 VR0.5 13 8900 0.991201 Host
HMR0.5_13 HMR0.5 VR0.5 13 9000 0.991595 Host
HMR0.5_13 HMR0.5 VR0.5 13 9100 0.991907 Host
HMR0.5_13 HMR0.5 VR0.5 13 9200 0.992046 Host
HMR0.5_13 HMR0.5 VR0.5 13 9300 0.992253 Host
HMR0.5_13 HMR0.5 VR0.5 13 9400 0.991814 Host
HMR0.5_13 HMR0.5 VR0.5 13 9500 0.991512 Host
HMR0.5_13 HMR0.5 VR0.5 13 9600 0.991633 Host
HMR0.5_13 HMR0.5 VR0.5 13 9700 0.991545 Host
HMR0.5_13 HMR0.5 VR0.5 13 9800 0.991849 Host
HMR0.5_13 HMR0.5 VR0.5 13 9900 0.991924 Host
HMR0.5_13 HMR0.5 VR0.5 13 10000 0.991865 Host
HMR0.5_13 HMR0.5 VR0.5 13 0 -0.00479122 Sym
HMR0.5_13 HMR0.5 VR0.5 13 100 0.0292399 Sym
HMR0.5_13 HMR0.5 VR0.5 13 200 0.267617 Sym
HMR0.5_13 HMR0.5 VR0.5 13 300 0.419145 Sym
HMR0.5_13 HMR0.5 VR0.5 13 400 0.476521 Sym
HMR0.5_13 HMR0.5 VR0.5 13 500 0.491378 Sym
HMR0.5_13 HMR0.5 VR0.5 13 600 0.50534 Sym
HMR0.5_13 HMR0.5 VR0.5 13 700 0.524851 Sym
HMR0.5_13 HMR0.5 VR0.5 13 800 0.55125 Sym
HMR0.5_13 HMR0.5 VR0.5 13 900 0.568084 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1000 0.58038 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1100 0.578246 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1200 0.588524 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1300 0.587101 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1400 0.583725 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1500 0.588634 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1600 0.582952 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1700 0.598161 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1800 0.592586 Sym
HMR0.5_13 HMR0.5 VR0.5 13 1900 0.60025 Sym
